"type","Rank_metric","Feature_set","ES","NES","p_value","Position_at_max","FDR_q_value","Leading_edge","minusLogP","minusLogFDR","sig"
"JH-2-009","Chr8","KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT",-0.28007,-1.06,0.4,3760,0.571,"SNAP29, STX10, STX12, STX16, STX17, STX2, STX4",0.397940008672038,0.243363891754152,FALSE
"JH-2-009","Chr8","KEGG_SPLICEOSOME",0.93914,1.56,0.0407,177,1,"DDX5, SRSF1, HNRNPA3, HNRNPK, HNRNPU, SRSF3, SRSF10, DHX15, SRSF6, HNRNPA1, SRSF7, TRA2B, SF3B1, TRA2A, SRSF2, RBMX, HNRNPM, PRPF38B, SNRPA1, ACIN1, RBM25",1.39040559077478,0,FALSE
"JH-2-009","Chr8","KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS",0.62014,1.02,0.494,856,0.98,"H2AZ1, H2AW, H3-3B, H3-3A, MACROH2A1, H2BC4, H4C3, H2AC18, H2BC9, H3C8, H4C2",0.306273051076353,0.00877392430750515,FALSE
"JH-2-009","Chr8","KEGG_TGF_BETA_SIGNALING_PATHWAY",0.58925,0.982,0.52,731,0.916,"RPS6KB1, CREBBP, CUL1, BMPR2, DCN, LTBP1, RHOA, SMAD4, SMAD7, THBS4, PPP2CA, SKP1",0.283996656365201,0.0381045263321496,FALSE
"JH-2-009","Chr8","KEGG_THYROID_CANCER",0.64656,1.08,0.426,1041,1,"TCF7L2, TCF7, CTNNB1, CCND1, BRAF, RXRA, TPR",0.370590400897281,0,FALSE
"JH-2-009","Chr8","KEGG_TIGHT_JUNCTION",0.642,1.08,0.414,780,1,"PTEN, CDC42, ACTB, ACTG1, CASK, SPTAN1, VAPA, AKT3, CTNNB1, EPB41L2, TJP1, MYH9, RHOA, CDK4, CTNNA1, PPP2CA, AFDN, ASH1L",0.382999658879101,0,FALSE
"JH-2-009","Chr8","KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY",0.53805,0.903,0.59,402,0.884,"MAP2K4, PIK3CA, PIK3R3, AKT3",0.229147988357856,0.0535477349869269,FALSE
"JH-2-009","Chr8","KEGG_TYPE_II_DIABETES_MELLITUS",0.68215,1.17,0.33,898,1,"PIK3CA, CACNA1D, PIK3R3, PKM, HK2, MAPK8, MAPK9",0.481486060122112,0,FALSE
"JH-2-009","Chr8","KEGG_TYPE_I_DIABETES_MELLITUS",0.35206,0.6,0.87,2775,1,"HLA-A, HLA-B, CPE, FAS, HLA-DQA1, HLA-G, HSPD1",0.0604807473813815,0,FALSE
"JH-2-009","Chr8","KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY",0.68609,1.15,0.338,703,1,"NFAT5, FYN, CDC42, PIK3CA, PPP3R1, PIK3R3, AKT3, PPP3CB, RHOA, CDK4, DLG1, PDPK1",0.471083299722345,0,FALSE
"JH-2-009","Chr8","KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS",0.73392,1.22,0.276,372,1,"UBE2D3, HUWE1, CUL3, TRIP12, UBE2Q1, CDC27, UBE2M, UBE2B, UBE2E3, UBA3, FBXW7",0.559090917934782,0,FALSE
"JH-2-009","Chr8","KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS",0.36653,0.614,0.873,1155,1,"IARS1, BCAT1",0.0589857562944303,0,FALSE
"JH-2-009","Chr8","KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION",0.32892,0.548,0.903,2018,1,"BCAT1, HIBADH, ACADM, ACAT1, ALDH9A1, BCKDHB",0.0443122496864942,0,FALSE
"JH-2-009","Chr8","KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION",0.64241,1.08,0.408,368,1,"PPP1CC, GNAS, ADCY9, CACNA1D, CALM1, CALM2",0.38933983691012,0,FALSE
"JH-2-009","Chr8","KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION",0.73651,1.23,0.285,370,1,"GNAS, RAB11A, ADCY9, CREB1, DYNC1I2, DYNLL2, DYNC1H1",0.54515513999149,0,FALSE
"JH-2-009","Chr8","KEGG_VEGF_SIGNALING_PATHWAY",0.72748,1.24,0.285,427,1,"NFAT5, CDC42, PIK3CA, PPP3R1, PIK3R3, AKT3, PPP3CB",0.54515513999149,0,FALSE
"JH-2-009","Chr8","KEGG_VIBRIO_CHOLERAE_INFECTION",0.62315,1.03,0.452,507,0.976,"GNAS, ACTB, ACTG1, ADCY9, TJP1",0.344861565188618,0.0105501823333082,FALSE
"JH-2-009","Chr8","KEGG_VIRAL_MYOCARDITIS",0.8908,1.48,0.0647,221,1,"EIF4G2, FYN, ACTB, ACTG1",1.1890957193313,0,FALSE
"JH-2-009","Chr8","KEGG_WNT_SIGNALING_PATHWAY",0.68694,1.15,0.34,755,1,"CSNK1A1, APC, NFAT5, CREBBP, CSNK1A1L, TCF7L2, PPP3R1, FZD2, PPP3CB, TCF7, CCND2, CTNNB1, CUL1, RHOA, SMAD4, CCND1, CXXC4, LRP6, PPP2CA, PPP2R5E, SKP1, WNT11",0.468521082957745,0,FALSE
"JH-2-079","Chr8","KEGG_ABC_TRANSPORTERS",0.56442,0.857,0.907,7534,0.995,"ABCC9, ABCA5, ABCA8, ABCC5, ABCA2, ABCA1, ABCB6, ABCD4, TAP1, ABCC1, ABCD3, ABCB8, ABCB10, ABCD1, TAP2",0.0423927129399047,0.00217691925427455,FALSE
"JH-2-079","Chr8","KEGG_ACUTE_MYELOID_LEUKEMIA",0.70231,1.06,0.28,6849,0.564,"CCND1, RUNX1T1, AKT1, AKT3, BRAF, PIK3R1, AKT2, SOS1, STAT3, RUNX1, STAT5B, RAF1, MAPK1, MAP2K1, PIK3CA, JUP, MAP2K2, PIK3R2, MYC, RARA, RPS6KB1, GRB2, PIM1, MTOR, STAT5A, SOS2, NRAS, KRAS, RELA, PPARD, PML, LEF1, ARAF, TCF7L2, RPS6KB2, BAD, MAPK3, TCF7L1, NFKB1",0.552841968657781,0.248720896016658,FALSE
"JH-2-079","Chr8","KEGG_ADHERENS_JUNCTION",0.81676,1.24,0.052,3647,0.779,"ACTG1, EGFR, ACTB, MET, FGFR1, CTNNA1, CTNNB1, IGF1R, CREBBP, IQGAP1, CTNND1, TGFBR1, VCL, CSNK2A1, SMAD2, SMAD3, ACTN1, SMAD4, ACTN4, ERBB2, RHOA, RAC1, MAP3K7, INSR, PTPRF, WASF2, AFDN, LMO7, MAPK1, EP300, CDC42, FARP2, ACP1, PARD3, PTPRM, WASL, TGFBR2, TJP1, SNAI2, FER, SRC, CSNK2B, FYN, NECTIN1, YES1",1.2839966563652,0.108462542327436,FALSE
"JH-2-079","Chr8","KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY",0.65319,0.99,0.478,4374,0.786,"PTPN11, AKT1, AKT3, SLC2A1, MAPK10, RXRA, AKT2, STAT3, NFKBIA, ACSL3, IRS1, STK11, ADIPOR1, ADIPOR2, MTOR, CAMKK2, PRKAB2, PRKAA1, TNFRSF1A, RXRB, RELA, MAPK9",0.320572103387881,0.104577453960592,FALSE
"JH-2-079","Chr8","KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM",0.65576,0.996,0.465,5463,0.777,"GLUL, GFPT1, GLS, CAD, ASS1, GLUD1, ADSS2, PPAT, ALDH5A1, ADSL",0.332547047110046,0.109578981199086,FALSE
"JH-2-079","Chr8","KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION",0.66556,1.01,0.418,6031,0.728,"ATP1A1, PIK3R1, SGK1, INSR, PDPK1, MAPK1, PIK3CA, NEDD4L, IRS1, PIK3R2, ATP1A2, PRKCA, KRAS, ATP1B1, IRS2, NR3C2",0.378823718224965,0.137868620686963,FALSE
"JH-2-079","Chr8","KEGG_ALLOGRAFT_REJECTION",0.7747,1.17,0.0911,1767,0.534,"HLA-A, HLA-B, HLA-E, HLA-C",1.040481623027,0.272458742971444,FALSE
"JH-2-079","Chr8","KEGG_ALPHA_LINOLENIC_ACID_METABOLISM",0.60833,0.919,0.752,4279,0.974,"ACOX1, JMJD7-PLA2G4B, FADS2",0.123782159408358,0.0114410431213845,FALSE
"JH-2-079","Chr8","KEGG_ALZHEIMERS_DISEASE",0.75731,1.14,0.116,3019,0.51,"MT-CO1, MT-CO3, GAPDH, LRP1, APP, MT-CO2, ATP5F1B, ATP2A2, CALM2, NDUFA4L2, CAPN2, CACNA1C, NDUFS1, ATP5F1A, MT-CYB, CALM3, CALM1, MT-ATP6, ITPR3, PLCB4, APH1A, NDUFA10, ATP5MC2, GNAQ, UQCRB, PLCB1, ATF6, MAPK1, CAPN1, ITPR1, ITPR2, COX6C, NDUFB9, ADAM10, APAF1, CYC1, PSEN1, EIF2AK3, NDUFV1, COX7C, CYCS, COX6A1, PPP3R1, GSK3B",0.935542010773082,0.292429823902064,FALSE
"JH-2-079","Chr8","KEGG_AMINOACYL_TRNA_BIOSYNTHESIS",0.66338,1,0.435,6226,0.76,"IARS1, LARS1, EPRS1, IARS2, DARS1, RARS2, VARS1, GARS1, QARS1, RARS1, AARS1, HARS1, TARS1, NARS2, MARS1, FARSB, KARS1, VARS2, AARS2, SARS1, NARS1, EARS2, HARS2, CARS2, FARSA",0.361510743045363,0.119186407719209,FALSE
"JH-2-079","Chr8","KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM",0.60439,0.915,0.754,5853,0.984,"GPI, GFPT1, HK2, PGM3, HEXB, HEXA, PMM2, UGP2, UXS1, UAP1, HK1, GNPDA1, PGM1, MPI, CYB5R3, GFUS, GNE, GALK2",0.122628654130226,0.00700490156865849,FALSE
"JH-2-079","Chr8","KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS",0.63951,0.972,0.578,6748,0.837,"RAC1, MAPK14, DERL1, BCL2, SOD1, NEFL, APAF1, GRIA1, ALS2, CYCS, PPP3R1, TP53, MAP2K6, TNFRSF1A, PPP3CA, DAXX, MAPK13, PPP3CB, CHP1, GPX1, BCL2L1, CAT, CASP3, TOMM40, BAD, MAP3K5",0.238072161579471,0.07727454200674,FALSE
"JH-2-079","Chr8","KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION",0.85053,1.29,0.024,1767,1,"HSP90AB1, HSP90AA1, HSPA8, CANX, HSPA1B, B2M, CALR, HSPA5, PDIA3, HLA-A, CTSB, HLA-B, HSPA1A, HSPA4, NFYA, CREB1, HLA-E, HLA-C",1.61978875828839,0,FALSE
"JH-2-079","Chr8","KEGG_APOPTOSIS",0.64114,0.961,0.602,6993,0.852,"PRKAR1A, ATM, AKT1, AKT3, CAPN2, PIK3R1, AKT2, CFLAR, BCL2, NFKBIA, IL1RAP, CAPN1, PIK3CA, APAF1, CYCS, PPP3R1, PIK3R2, IRAK3, TNFRSF10B, IRAK1, TP53, XIAP, PRKX, TNFRSF1A, PPP3CA, RELA, BIRC2, PPP3CB, FAS, PRKAR1B, PRKAR2A, CHP1, RIPK1, BCL2L1, CASP3, PRKACA, BAD, TNFRSF10D, NFKB1, DFFA",0.220403508742175,0.0695604052332999,FALSE
"JH-2-079","Chr8","KEGG_ARACHIDONIC_ACID_METABOLISM",0.60136,0.91,0.786,5795,0.99,"PTGIS, LTA4H, PTGES, PTGS2, GPX4, JMJD7-PLA2G4B, CBR1, GPX7, GPX1",0.104577453960592,0.00436480540245009,FALSE
"JH-2-079","Chr8","KEGG_ARGININE_AND_PROLINE_METABOLISM",0.67866,1.03,0.365,5106,0.664,"GLUL, GLS, P4HA2, P4HA1, ASS1, AMD1, ODC1, CKB, SAT1, ALDH7A1, PYCR1, ALDH18A1, GLUD1, ALDH2, SMS, PYCR2, ALDH1B1, ALDH3A2, ALDH9A1",0.437707135543525,0.177831920631982,FALSE
"JH-2-079","Chr8","KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC",0.78475,1.19,0.08,2552,0.636,"ACTG1, ACTB, LMNA, DSP, ITGB1, CTNNA1, CTNNB1, ATP2A2, LAMA2, ITGAV, ACTN1, ACTN4, CACNA1C, GJA1, ITGA6, ITGA5, SGCD, ITGB8, SGCB, ITGB5, CACNB4, JUP, DES",1.09691001300806,0.196542884351586,FALSE
"JH-2-079","Chr8","KEGG_ASCORBATE_AND_ALDARATE_METABOLISM",0.72561,1.1,0.163,5106,0.558,"ALDH7A1, ALDH2, ALDH1B1, ALDH3A2, ALDH9A1",0.787812395596042,0.253365801062421,FALSE
"JH-2-079","Chr8","KEGG_ASTHMA",0.34309,0.517,1,10905,1,"HLA-DOA, HLA-DQB1, HLA-DPB1",0,0,FALSE
"JH-2-079","Chr8","KEGG_AUTOIMMUNE_THYROID_DISEASE",0.72236,1.09,0.195,1767,0.562,"HLA-A, HLA-B, HLA-E, HLA-C",0.709965388637482,0.250263684430939,FALSE
"JH-2-079","Chr8","KEGG_AXON_GUIDANCE",0.7155,1.08,0.224,5180,0.594,"MET, SEMA5A, ROBO1, ABL1, PTK2, SLIT3, ITGB1, NFATC4, CFL1, EPHB4, PLXNB2, ARHGEF12, PLXNA1, RHOA, EPHB3, ROCK2, PLXNA2, SEMA6A, RAC1, EPHA7, SEMA3A, NFAT5, EPHA4, ABLIM1, DPYSL2, RGS3, PAK2, ROCK1, SRGAP2, SEMA3F, SEMA4C, MAPK1, CDC42, SEMA3C, ROBO2, GNAI2, GNAI3, PPP3R1, GSK3B, PLXNA3, PLXNB1, FYN, GNAI1, SRGAP1, SEMA6D, EPHA3, NCK2, NFATC3, RASA1, EFNB1, EFNA5, PPP3CA, SLIT2, NRAS, SEMA3B, KRAS, CXCR4, CFL2, EPHA2, EPHB2, SEMA4F, CXCL12, UNC5C, PPP3CB, SRGAP3, EFNB2",0.649751981665837,0.226213555018806,FALSE
"JH-2-079","Chr8","KEGG_BASAL_CELL_CARCINOMA",0.66311,1,0.425,7084,0.76,"FZD1, CTNNB1, GLI3, APC, SMO, PTCH1, FZD6, FZD7, GLI2, DVL3, GSK3B, TP53, FZD2, FZD4, AXIN1, FZD3, WNT5A, FZD8, GLI1, HHIP, LEF1, STK36, TCF7L2, DVL2, TCF7L1, BMP4, WNT5B, DVL1",0.371611069949688,0.119186407719209,FALSE
"JH-2-079","Chr8","KEGG_BASAL_TRANSCRIPTION_FACTORS",0.61704,0.939,0.679,7256,0.932,"GTF2I, TAF2, TAF7, TAF1, STON1, GTF2IRD1, GTF2F1, GTF2A1, GTF2H2, TAF11, TAF6, GTF2H3, TAF9, GTF2F2, GTF2H1, TAF5L",0.168130225719498,0.0305840876460186,FALSE
"JH-2-079","Chr8","KEGG_BASE_EXCISION_REPAIR",0.61935,0.94,0.684,4599,0.934,"HMGB1, PARP1, POLE, LIG3, PARP4, APEX1, PCNA, LIG1, POLD2, POLD1",0.164943898279884,0.0296531237699066,FALSE
"JH-2-079","Chr8","KEGG_BETA_ALANINE_METABOLISM",0.64032,0.97,0.582,6268,0.842,"HADHA, ALDH7A1, ALDH2, SMS, ALDH1B1, ALDH3A2, HIBCH, ALDH9A1, ACADM, DPYD",0.235077015350112,0.0746879085003505,FALSE
"JH-2-079","Chr8","KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS",0.57936,0.88,0.849,7001,0.987,"HADHA, ELOVL5, SCD, ACOX1, FADS2, TECR, FADS1, SCD5, HSD17B12, YOD1",0.0710923097560473,0.00568284733036327,FALSE
"JH-2-079","Chr8","KEGG_BLADDER_CANCER",0.78427,1.18,0.089,3594,0.595,"EGFR, VEGFA, THBS1, CCND1, ERBB2, BRAF, MDM2, MMP2, PGF, CDK4, RAF1, MAPK1, MAP2K1, MAP2K2, MYC, DAPK1, TP53, RB1, RPS6KA5, CDKN1A",1.05060999335509,0.22548303427145,FALSE
"JH-2-079","Chr8","KEGG_BUTANOATE_METABOLISM",0.56639,0.854,0.907,8427,0.989,"HADHA, ALDH7A1, HMGCS1, PDHA1, ALDH2, AACS, ALDH1B1, ALDH3A2, ALDH9A1, ALDH5A1, HADH, OXCT1, ECHS1, ABAT, L2HGDH",0.0423927129399047,0.0048037084028206,FALSE
"JH-2-079","Chr8","KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY",0.7007,1.06,0.28,4454,0.564,"NFATC4, AKT1, AKT3, CD81, PIK3R1, AKT2, SOS1, RAC1, NFAT5, JUN, NFKBIA, RAF1, MAPK1, MAP2K1, PIK3CA, MAP2K2, FOS, PPP3R1, GSK3B, PIK3R2, GRB2, NFATC3, PPP3CA, SOS2, NRAS, KRAS, VAV2, RELA, MALT1",0.552841968657781,0.248720896016658,FALSE
"JH-2-079","Chr8","KEGG_CALCIUM_SIGNALING_PATHWAY",0.68158,1.04,0.327,5290,0.626,"EGFR, GNAS, PDGFRA, ATP2B4, ATP2A2, CALM2, PLCG1, EDNRA, SLC25A6, ERBB2, CACNA1C, CALM3, CACNA1G, ATP2B1, CALM1, PDGFRB, ITPR3, VDAC1, PLCB4, GNAQ, PLCB1, PLCE1, ITPR1, CAMK4, RYR1, ITPR2, CAMK2D, ITPKB, ADCY3, PHKA2, GNA11, PPP3R1, ADCY9, ADCY1, PRKX, PHKB, SLC25A5, PPP3CA, CACNA1H, ERBB4, PRKCA, PLCD4, RYR2, SLC8A3, F2R, PLCB3, PPP3CB, ADCY2, CACNA1A, AVPR1A",0.485452247339714,0.20342566678957,FALSE
"JH-2-079","Chr8","KEGG_CARDIAC_MUSCLE_CONTRACTION",0.79859,1.21,0.0671,2944,0.677,"MT-CO1, MT-CO3, MT-CO2, ATP2A2, ATP1A1, TPM4, TPM1, CACNA1C, MT-CYB, ACTC1, UQCRB, TPM3, CACNB4, COX6C, TPM2, CYC1, COX7C, COX6A1",1.17327747983101,0.169411331314856,FALSE
"JH-2-079","Chr8","KEGG_CELL_ADHESION_MOLECULES_CAMS",0.7506,1.13,0.127,3711,0.507,"VCAN, SDC1, SDC2, ITGB1, NEO1, ITGAV, GLG1, HLA-A, CADM1, HLA-B, MPZL1, JAM3, NCAM1, ITGA6, PTPRF, HLA-E, HLA-C, ITGB8, CDH3, CD276, NRXN2, PTPRM, VCAM1, CD99, NRCAM, SDC4, NECTIN1, F11R, PVR",0.896196279044043,0.294992040666664,FALSE
"JH-2-079","Chr8","KEGG_CELL_CYCLE",0.74932,1.13,0.147,3933,0.507,"PRKDC, CCND2, YWHAZ, CDK6, RAD21, ABL1, CREBBP, ATM, SMC1A, MCM4, ANAPC5, CCND1, SMAD2, SMAD3, SMAD4, SKP1, MCM3, MDM2, CDC27, YWHAG, STAG2, TGFB2, TGFB3, YWHAB, CDK4, HDAC2, MCM7, ANAPC1, SKP2, YWHAE, BUB3, YWHAQ, TFDP1, EP300, CDKN1B, CUL1, ESPL1, MCM6, MCM2, BUB1, SMC3, BUB1B, CDC25B, GSK3B, MYC, RBL2, PCNA, ATR, FZR1, TP53, ORC4, RB1, CDC14B, CDKN1A, MCM5, CCNB2, CDK2, CDK1, CCNB1, CDC16",0.832682665251824,0.294992040666664,FALSE
"JH-2-079","Chr8","KEGG_CHEMOKINE_SIGNALING_PATHWAY",0.69021,1.05,0.304,5306,0.597,"PTK2, FOXO3, SHC1, AKT1, AKT3, BRAF, RHOA, PIK3R1, AKT2, ROCK2, SOS1, STAT2, RAC1, STAT3, CXCL14, CCL2, PLCB4, GNB1, TIAM1, RAP1B, NFKBIA, ROCK1, STAT5B, PLCB1, GNB4, RAF1, CRKL, MAPK1, MAP2K1, CDC42, GNB2, PIK3CA, STAT1, ADCY3, PARD3, GNAI2, ADCY6, GNAI3, WASL, GSK3B, PIK3R2, GNG12, ADCY9, GRB2, GRK2, GNAI1, PXN, ADCY1, SHC2, PRKX, SOS2, NRAS, KRAS, CRK, CXCR4, VAV2, RELA, BCAR1, PLCB3, CXCL12, JAK2, ADCY2, TIAM2, GRK6, CXCL1",0.517126416391246,0.224025668870631,FALSE
"JH-2-079","Chr8","KEGG_CHRONIC_MYELOID_LEUKEMIA",0.75776,1.15,0.12,4460,0.533,"CDK6, ABL1, TGFBR1, PTPN11, SHC1, CCND1, SMAD3, SMAD4, AKT1, AKT3, BRAF, MDM2, PIK3R1, AKT2, SOS1, TGFB2, TGFB3, CDK4, HDAC2, RUNX1, NFKBIA, STAT5B, RAF1, CRKL, MAPK1, MAP2K1, CDKN1B, PIK3CA, MAP2K2, TGFBR2, PIK3R2, CTBP1, MYC, GRB2, TP53, RB1, CDKN1A, SHC2, CTBP2, STAT5A, SOS2, NRAS, KRAS, CRK, RELA, CBLB",0.920818753952375,0.273272790973428,FALSE
"JH-2-079","Chr8","KEGG_CIRCADIAN_RHYTHM_MAMMAL",0.63918,0.964,0.58,8027,0.842,"BHLHE40, CLOCK, CSNK1E, PER2, CSNK1D, CRY1, NPAS2, PER3, CRY2, PER1",0.236572006437063,0.0746879085003505,FALSE
"JH-2-079","Chr8","KEGG_CITRATE_CYCLE_TCA_CYCLE",0.6412,0.968,0.573,7938,0.847,"ACLY, DLD, CS, OGDH, MDH2, DLST, ACO1, IDH2, MDH1, SDHA, PDHA1, FH, ACO2, SUCLA2, IDH3B, SUCLG1, SUCLG2, IDH1, IDH3A, SDHD, SDHC, IDH3G",0.24184537803261,0.0721165896692931,FALSE
"JH-2-079","Chr8","KEGG_COLORECTAL_CANCER",0.76318,1.14,0.114,3443,0.51,"CTNNB1, TGFBR1, APC, MSH6, CCND1, SMAD2, SMAD3, SMAD4, AKT1, AKT3, BRAF, RHOA, MAPK10, PIK3R1, AKT2, TGFB2, RAC1, TGFB3, JUN, BCL2, RAF1, RALGDS, MAPK1, MAP2K1, BIRC5, PIK3CA, APPL1, TGFBR2, CYCS, FOS, GSK3B, PIK3R2, MYC, MSH2, TP53",0.943095148663527,0.292429823902064,FALSE
"JH-2-079","Chr8","KEGG_COMPLEMENT_AND_COAGULATION_CASCADES",0.56643,0.856,0.91,7006,0.991,"CFH, CD46, CD59, SERPINE1, C1R, F2R, A2M, SERPING1, C5, MASP1, BDKRB2, VWF",0.0409586076789064,0.00392634551472468,FALSE
"JH-2-079","Chr8","KEGG_CYSTEINE_AND_METHIONINE_METABOLISM",0.76003,1.17,0.105,1516,0.534,"LDHA, MTR, DNMT3A, LDHB, DNMT1, AHCY, MAT2A, AMD1",0.978810700930062,0.272458742971444,FALSE
"JH-2-079","Chr8","KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION",0.70934,1.07,0.245,3721,0.578,"EGFR, VEGFA, MET, IL6ST, PDGFRA, TNFRSF19, TGFBR1, BMPR2, IL11RA, PDGFRB, TGFB2, TGFB3, CXCL14, CCL2, BMP7, IL1RAP, PDGFC, NGFR, TGFBR2, IFNGR2, PDGFA, BMPR1A, ACVR2A, TNFRSF10B, IFNAR1, ACVRL1, LIFR, ACVR1B, INHBA, ACVR2B",0.610833915635468,0.238072161579471,FALSE
"JH-2-079","Chr8","KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY",0.60529,0.92,0.751,8760,0.991,"ADAR, STING1, MAVS, NFKBIA, POLR1D, RELA, RIPK1, POLR3D, TBK1, POLR3C, POLR3A, NFKB1, DDX58, POLR3H, IRF3, IKBKB, POLR3B, CHUK",0.124360062995832,0.00392634551472468,FALSE
"JH-2-079","Chr8","KEGG_DILATED_CARDIOMYOPATHY",0.78917,1.19,0.078,2579,0.636,"ACTG1, TTN, ACTB, GNAS, LMNA, ITGB1, ATP2A2, LAMA2, ITGAV, TPM4, TPM1, CACNA1C, ACTC1, TGFB2, TGFB3, ITGA6, ITGA5, SGCD, ITGB8, SGCB, TPM3, ITGB5, CACNB4, TPM2, DES, ADCY3",1.10790539730952,0.196542884351586,FALSE
"JH-2-079","Chr8","KEGG_DNA_REPLICATION",0.64466,0.983,0.531,7500,0.807,"MCM4, POLE, MCM3, MCM7, POLA1, MCM6, RNASEH2B, MCM2, PCNA, MCM5, LIG1, POLD2, RFC1, POLD1, RFC3, RPA1, SSBP1, POLA2, PRIM2, RFC5, POLE3, RNASEH2C, RFC4, FEN1, RFC2",0.274905478918531,0.0931264652779296,FALSE
"JH-2-079","Chr8","KEGG_DORSO_VENTRAL_AXIS_FORMATION",0.81619,1.23,0.048,2148,0.787,"EGFR, NOTCH2, NOTCH3, NOTCH1, SOS1, ETS2, MAPK1, MAP2K1",1.31875876262441,0.104025267640935,FALSE
"JH-2-079","Chr8","KEGG_DRUG_METABOLISM_CYTOCHROME_P450",0.52357,0.788,0.965,7328,1,"GSTP1, ADH5, ALDH1A3, GSTM1, GSTM2, GSTA4, MGST3, GSTZ1",0.0154726866562074,0,FALSE
"JH-2-079","Chr8","KEGG_DRUG_METABOLISM_OTHER_ENZYMES",0.59065,0.893,0.837,7260,0.976,"IMPDH2, GMPS, GUSB, UCK2, IMPDH1, UCKL1, TK1, DPYD, UMPS, UCK1, CES2",0.07727454200674,0.0105501823333082,FALSE
"JH-2-079","Chr8","KEGG_ECM_RECEPTOR_INTERACTION",0.92181,1.39,0.014,717,0.966,"COL3A1, COL1A2, COL1A1, FN1, COL6A3, COL5A1, LAMB1, COL4A2, COL5A2, COL2A1, COL4A1, COL6A2, THBS4, COL6A1, LAMC1, LAMA4, COL11A1, SDC1, LAMA5, HSPG2, THBS1, SDC2, TNC, ITGB1, LAMA2, ITGAV, THBS2",1.85387196432176,0.0150228735845067,FALSE
"JH-2-079","Chr8","KEGG_ENDOCYTOSIS",0.69225,1.06,0.274,6256,0.564,"EGFR, HSPA8, MET, CLTC, HSPA1B, PDGFRA, IGF1R, TFRC, HLA-A, PIP4K2B, AP2B1, HLA-B, MDM2, ASAP1, PSD3, ACAP2, FGFR2, HSPA1A, PIKFYVE, ITCH, RAB5B, AGAP1, HLA-E, HLA-C, CHMP3, DNM2, RAB11A, RAB22A, AP2M1, CLTA, CDC42, IQSEC1, PDCD6IP, NEDD4L, PIP5K1A, DNM1L, STAMBP, LDLR, ARF6, PRKCI, ARFGAP1, AP2A1, VPS36, PARD3, GIT2, SH3GL1, WWP1, MVB12B, ARAP1, EHD2, RAB11FIP5, EPN1, HGS, SRC, EEA1, SMURF2, GRK2, USP8, EPS15, SH3GLB1, VPS28, RNF41, RAB4A, STAM2, RAB5C, RAB11FIP3, AP2A2, VPS37B, ERBB4, PIP5K1C, RBSN, ARAP3, CXCR4, CBLB, RAB11FIP4, ARFGAP2, ASAP3, F2R, RABEP1, FLT1, SH3KBP1, GIT1, RAB11FIP1, VTA1, PLD1, SMURF1, GRK6, NEDD4, CHMP2B, DNM3, DAB2, EPN2, HSPA6, ASAP2, ERBB3, ARFGAP3, SMAP1, CBL, EHD1, CHMP5, RAB11FIP2, IQSEC3, RAB31",0.562249437179612,0.248720896016658,FALSE
"JH-2-079","Chr8","KEGG_ENDOMETRIAL_CANCER",0.76423,1.16,0.113,4426,0.524,"EGFR, CTNNA1, CTNNB1, APC, FOXO3, CCND1, AKT1, AKT3, ERBB2, BRAF, PIK3R1, AKT2, SOS1, PTEN, PDPK1, RAF1, MAPK1, MAP2K1, PIK3CA, MAP2K2, GSK3B, PIK3R2, MYC, GRB2, TP53, SOS2, NRAS, KRAS, AXIN1",0.94692155651658,0.280668713016273,FALSE
"JH-2-079","Chr8","KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION",0.69245,1.04,0.316,5765,0.626,"EGFR, MET, PLCG1, PTPN11, JAM3, MAPK10, RAC1, MAPK14, JUN, NFKBIA, ATP6V1C1, CDC42, ADAM10, TJP1, SRC, ATP6AP1, F11R, ATP6V1G1, ATP6V0A2, RELA, MAPK9, ATP6V0A1, PTPRZ1, MAPK13, GIT1, MAP2K4, ADAM17, ATP6V0E1, ATP6V1A, CXCL1, PAK1, ATP6V1H, ATP6V1B2",0.500312917381596,0.20342566678957,FALSE
